t,3xMe,3xVr,3xMx,3xMi,3xUM,3xLM,3yMe,3yVr,3yMx,3yMn,3yUM,3yLM,3zMe,3zVr,3zMx,3zMi,3zUM,3zLM,3dxMe,3dxVr,3dxMx,3dxMi,3dxUM,3dxLM,3dyMe,3dyVr,3dyMx,3dyMn,3dyUM,3dyLM,3dzMe,3dzVr,3dzMx,3dzMi,3dzUM,3dzLM
1493758334998.0,0.12869999999999998,0.012988268,0.406,0.0438,0.04585,0.2727,0.13430999999999998,0.010947374900000001,0.3523,0.0201,0.0276,0.2705,0.11688000000000001,0.019420121600000007,0.5247,0.0236,0.03365,0.25456666666666666,-0.053680000000000005,-0.017990111599999994,-0.25969999999999993,0.0163,-0.0035499999999999976,-0.10919999999999996,-0.15594000000000002,-0.28380335560000003,-1.5582,-0.011700000000000002,-0.0063,-0.48346666666666677,-0.10438999999999998,-0.030520588499999994,-0.24729999999999996,-0.013599999999999998,-0.004650000000000001,-0.24153333333333332
1493758344974.0,0.13897,0.0223224501,0.5235,0.0277,0.030399999999999996,0.32506666666666667,0.16639999999999996,0.03431592199999999,0.5967,0.013000000000000001,0.016050000000000002,0.4102333333333334,0.14872000000000002,0.02957333160000001,0.6235,0.0091,0.021400000000000002,0.34136666666666665,0.010270000000000029,0.009334182099999998,0.11749999999999994,-0.0161,-0.015450000000000005,0.05236666666666667,0.03208999999999998,0.02336854709999999,0.2444,-0.007099999999999999,-0.011549999999999998,0.13973333333333338,0.03184000000000001,0.010153210000000003,0.0988,-0.014499999999999999,-0.012249999999999997,0.08679999999999999
1493758354983.0,0.08141999999999998,0.0017968055999999996,0.1518,0.0292,0.02985,0.13319999999999999,0.11854,0.006017458400000002,0.255,0.0185,0.02205,0.21366666666666667,0.08491000000000001,0.0017036428999999999,0.1411,0.0225,0.02775,0.13533333333333333,-0.05755000000000003,-0.0205256445,-0.3717,0.0015000000000000013,-0.0005499999999999949,-0.19186666666666669,-0.04785999999999996,-0.02829846359999999,-0.3417,0.005499999999999998,0.005999999999999998,-0.19656666666666672,-0.06381,-0.02786968870000001,-0.48240000000000005,0.013399999999999999,0.006349999999999998,-0.20603333333333332
1493758364988.0,0.09973,0.0177764361,0.498,0.027000000000000003,0.03555,0.21276666666666666,0.08392000000000001,0.0018540675999999998,0.1716,0.0311,0.0356,0.13876666666666668,0.07244,0.0022994684,0.2031,0.0267,0.03005,0.12419999999999999,0.01831000000000002,0.0159796305,0.3462,-0.002199999999999997,0.005699999999999997,0.07956666666666667,-0.03462,-0.0041633908000000015,-0.0834,0.0126,0.01355,-0.0749,-0.012470000000000009,0.0005958255000000001,0.062,0.004200000000000002,0.0023,-0.011133333333333342
1493758374995.0,0.08087,0.0018450220999999996,0.2002,0.0442,0.0455,0.12936666666666666,0.09727000000000001,0.0026430020999999994,0.2203,0.046,0.04665,0.1643,0.07899999999999999,0.002193044,0.195,0.0212,0.030449999999999998,0.13526666666666667,-0.018860000000000002,-0.015931414,-0.2978,0.0172,0.00995,-0.0834,0.01335,0.0007889344999999996,0.04869999999999999,0.0149,0.011049999999999997,0.025533333333333325,0.0065599999999999825,-0.00010642440000000006,-0.008099999999999996,-0.005500000000000001,0.0003999999999999976,0.011066666666666683
1493758384975.0,0.21267,0.029808584099999997,0.6282,0.0237,0.04545,0.43806666666666666,0.20884,0.015499938399999996,0.5104,0.057999999999999996,0.07289999999999999,0.36400000000000005,0.24645,0.0305203645,0.6861,0.0245,0.0724,0.4603,0.1318,0.027963561999999997,0.428,-0.020500000000000004,-5.000000000000143e-05,0.3087,0.11156999999999999,0.012856936299999996,0.29009999999999997,0.011999999999999997,0.026249999999999996,0.19970000000000004,0.16745000000000002,0.028327320500000003,0.49110000000000004,0.003300000000000001,0.04195000000000001,0.3250333333333333
1493758394981.0,0.4340400000000001,0.20202715840000005,1.6183,0.0337,0.0468,0.9586333333333333,0.2589,0.031848648,0.6361,0.0203,0.06584999999999999,0.47396666666666665,0.33827999999999997,0.0733699436,1.0371,0.0188,0.03225,0.6283333333333333,0.2213700000000001,0.17221857430000004,0.9901000000000001,0.010000000000000002,0.001350000000000004,0.5205666666666666,0.05006000000000002,0.016348709600000004,0.12570000000000003,-0.0377,-0.007050000000000001,0.1099666666666666,0.09182999999999997,0.0428495791,0.35099999999999987,-0.0057,-0.040150000000000005,0.1680333333333333
1493758404989.0,0.1026,0.004129528,0.2037,0.0281,0.0306,0.19496666666666665,0.12266999999999999,0.007758244099999999,0.3048,0.0293,0.0382,0.23603333333333332,0.17633000000000001,0.0166991761,0.4469,0.0485,0.05315,0.3542,-0.33144000000000007,-0.19789763040000005,-1.4146,-0.005600000000000001,-0.016200000000000003,-0.7636666666666667,-0.13623000000000002,-0.0240904039,-0.3313,0.009000000000000001,-0.027649999999999994,-0.23793333333333333,-0.16194999999999996,-0.0566707675,-0.5901999999999998,0.0297,0.020900000000000002,-0.2741333333333333
1493758414993.0,0.14447000000000002,0.0136237521,0.4617,0.0593,0.0642,0.2807,0.19831000000000001,0.0089500589,0.3951,0.0631,0.06885,0.3075333333333333,0.22129000000000004,0.008881110900000003,0.3854,0.1082,0.11960000000000001,0.35653333333333337,0.04187000000000002,0.0094942241,0.258,0.0312,0.03359999999999999,0.08573333333333336,0.07564000000000003,0.0011918148000000014,0.09029999999999999,0.033800000000000004,0.030649999999999997,0.07150000000000001,0.04496000000000003,-0.007818065199999998,-0.0615,0.0597,0.06645000000000001,0.002333333333333354
1493758424977.0,0.07497000000000001,0.0053494741,0.254,0.0192,0.019549999999999998,0.1648,0.10901000000000001,0.007602052899999999,0.344,0.0237,0.027899999999999998,0.1995,0.15450999999999998,0.0229989129,0.5838,0.0331,0.033949999999999994,0.3073666666666667,-0.0695,-0.008274278,-0.2077,-0.0401,-0.044649999999999995,-0.1159,-0.0893,-0.0013480060000000014,-0.051100000000000034,-0.039400000000000004,-0.04095,-0.10803333333333331,-0.06678000000000006,0.014117801999999999,0.19839999999999997,-0.0751,-0.08565000000000002,-0.04916666666666669
1493758434988.0,0.07763,0.0028030681,0.1813,0.0167,0.0199,0.14483333333333334,0.09777,0.0038071801000000003,0.2385,0.0419,0.044649999999999995,0.1731666666666667,0.14106000000000002,0.015207286400000002,0.4086,0.0324,0.04295,0.29573333333333335,0.0026599999999999957,-0.002546406,-0.07270000000000001,-0.0024999999999999988,0.0003500000000000031,-0.01996666666666666,-0.011240000000000014,-0.0037948727999999985,-0.10549999999999998,0.0182,0.016749999999999998,-0.02633333333333332,-0.013449999999999962,-0.007791626499999999,-0.17519999999999997,-0.0006999999999999992,0.009000000000000008,-0.011633333333333329
1493758444990.0,0.5027,0.17831518200000002,1.6304,0.1501,0.15965000000000001,1.0003,0.5013,0.133330548,1.3524,0.1199,0.12155,0.9473333333333334,0.44792000000000004,0.056334419600000005,0.9824,0.1357,0.17495,0.7412333333333333,0.42507000000000006,0.17551211390000002,1.4491,0.13340000000000002,0.13975,0.8554666666666666,0.40352999999999994,0.1295233679,1.1139000000000001,0.07800000000000001,0.07690000000000001,0.7741666666666667,0.30686,0.0411271332,0.5738000000000001,0.10329999999999999,0.132,0.44549999999999995
1493758454996.0,0.5788399999999999,0.12393387440000003,1.4558,0.1909,0.21544999999999997,1.0107,0.52485,0.10819880050000001,1.0499,0.1361,0.16075,0.9438333333333334,0.5060999999999999,0.059249686,0.8140000000000001,0.153,0.1659,0.7811666666666667,0.07613999999999987,-0.054381307599999984,-0.1746000000000001,0.040799999999999975,0.05579999999999996,0.010399999999999965,0.02355000000000007,-0.025131747499999982,-0.3025,0.016199999999999992,0.0392,-0.0034999999999999476,0.05817999999999984,0.002915266399999998,-0.1684,0.01730000000000001,-0.009050000000000002,0.039933333333333376
1493758464987.0,0.20423999999999998,0.028828028399999994,0.5609,0.0412,0.0505,0.4366999999999999,0.2496,0.04489459800000001,0.7669,0.0307,0.05895,0.5139666666666667,0.20466,0.010792534400000001,0.4319,0.051,0.0747,0.3283333333333333,-0.37459999999999993,-0.09510584600000004,-0.8949,-0.1497,-0.16494999999999999,-0.5740000000000001,-0.27525000000000005,-0.0633042025,-0.28300000000000003,-0.1054,-0.1018,-0.42986666666666673,-0.3014399999999999,-0.0484571516,-0.38210000000000005,-0.10200000000000001,-0.09119999999999999,-0.45283333333333337
1493758474984.0,0.16762,0.09812935159999998,1.0876,0.0193,0.021249999999999998,0.48323333333333335,0.19920999999999997,0.12238027889999999,1.2229999999999999,0.0204,0.021900000000000003,0.5560666666666666,0.14584000000000003,0.044629826399999996,0.7432,0.0173,0.01865,0.38506666666666667,-0.036619999999999986,0.06930132319999999,0.5267,-0.0219,-0.029250000000000005,0.046533333333333426,-0.05039000000000002,0.07748568089999998,0.45609999999999984,-0.0103,-0.03705,0.042099999999999915,-0.05881999999999998,0.03383729199999999,0.31129999999999997,-0.033699999999999994,-0.05605,0.05673333333333336
1493758484993.0,0.24508000000000002,0.0230424876,0.5078,0.0173,0.0379,0.4433666666666667,0.24761000000000005,0.06296509089999999,0.8929,0.0171,0.027500000000000004,0.5543666666666667,0.1524,0.012298344,0.428,0.0423,0.04475,0.28833333333333333,0.07746000000000003,-0.07508686399999998,-0.5797999999999999,-0.0020000000000000018,0.016650000000000005,-0.03986666666666666,0.04840000000000008,-0.059415187999999994,-0.33009999999999984,-0.003300000000000001,0.005600000000000001,-0.0016999999999999238,0.0065599999999999825,-0.0323314824,-0.3152,0.024999999999999998,0.026099999999999998,-0.09673333333333334
1493758494998.0,0.11157999999999998,0.016160741600000004,0.4107,0.0238,0.02585,0.28633333333333333,0.14552,0.0279781736,0.4615,0.0238,0.02565,0.3965,0.09503999999999999,0.011565716400000004,0.3825,0.0224,0.02345,0.23186666666666667,-0.13350000000000004,-0.006881745999999998,-0.09710000000000002,0.006500000000000002,-0.012050000000000002,-0.15703333333333336,-0.10209000000000004,-0.03498691729999999,-0.4314,0.006700000000000001,-0.0018500000000000044,-0.15786666666666666,-0.05736000000000002,-0.0007326275999999955,-0.045499999999999985,-0.019899999999999998,-0.0213,-0.056466666666666665
1493758504988.0,0.21746,0.012450818399999999,0.4813,0.1102,0.11155000000000001,0.3652666666666667,0.25111999999999995,0.021567197600000004,0.5118,0.0418,0.0773,0.4412666666666667,0.31116000000000005,0.0695859824,1.0012,0.07,0.07085,0.6292333333333334,0.10588,-0.003709923200000005,0.0706,0.0864,0.08570000000000001,0.07893333333333336,0.10559999999999994,-0.006410975999999995,0.05030000000000001,0.017999999999999995,0.051649999999999995,0.04476666666666668,0.21612000000000006,0.058020265999999994,0.6187,0.0476,0.0474,0.39736666666666676
1493758514987.0,0.29849000000000003,0.03807783889999999,0.6057,0.0763,0.0917,0.5719333333333334,0.25393000000000004,0.019387862100000004,0.4948,0.0732,0.09040000000000001,0.43999999999999995,0.32391,0.014924894899999996,0.5648,0.207,0.21384999999999998,0.48563333333333336,0.08103000000000005,0.025627020499999986,0.12440000000000001,-0.0339,-0.019850000000000007,0.20666666666666672,0.00281000000000009,-0.0021793355000000007,-0.017000000000000015,0.031400000000000004,0.013100000000000014,-0.0012666666666667492,0.012749999999999928,-0.0546610875,-0.4364000000000001,0.13699999999999998,0.143,-0.14360000000000006
1493758524996.0,0.21067,0.030212674100000003,0.6519,-0.0055,0.047049999999999995,0.41783333333333333,0.28567,0.035050620100000006,0.5815,0.0591,0.07445,0.519,0.26446000000000003,0.0180819064,0.5846,0.0791,0.09795000000000001,0.4277333333333333,-0.08782000000000004,-0.007865164799999984,0.04620000000000002,-0.08180000000000001,-0.04465000000000001,-0.15410000000000007,0.031739999999999935,0.015662758000000002,0.0867,-0.014100000000000001,-0.015950000000000006,0.07900000000000007,-0.05944999999999995,0.0031570115000000044,0.01980000000000004,-0.12789999999999999,-0.11589999999999998,-0.05790000000000006
1493758534977.0,0.33326,0.049235102399999994,0.7522,0.0391,0.0834,0.63,0.43104000000000003,0.19152699239999998,1.3115,0.0982,0.1049,1.0063,0.20044,0.0129253384,0.449,0.0782,0.0832,0.34096666666666664,0.12259,0.01902242829999999,0.10029999999999994,0.0446,0.03635000000000001,0.21216666666666667,0.14537000000000005,0.15647637229999997,0.7300000000000001,0.039099999999999996,0.03044999999999999,0.48729999999999996,-0.06402000000000002,-0.005156568,-0.1356,-0.000899999999999998,-0.014750000000000013,-0.08676666666666666
1493758544984.0,0.09036000000000001,0.0108101744,0.3815,0.0272,0.029899999999999996,0.21066666666666667,0.09397000000000001,0.011252912100000002,0.3439,0.0201,0.02425,0.22833333333333336,0.08160000000000002,0.006861417999999999,0.2566,0.0222,0.023,0.19833333333333333,-0.2429,-0.038424928,-0.3707,-0.011900000000000004,-0.053500000000000006,-0.41933333333333334,-0.33707000000000004,-0.18027408029999997,-0.9676000000000001,-0.0781,-0.08065,-0.7779666666666666,-0.11883999999999999,-0.0060639204000000006,-0.19240000000000002,-0.05600000000000001,-0.0602,-0.1426333333333333
1493758554990.0,0.12220000000000002,0.011537792000000002,0.3431,0.0228,0.02355,0.2562,0.18651,0.0556678209,0.6722,0.0122,0.01285,0.4870333333333334,0.14925,0.0104604425,0.3549,0.0284,0.0364,0.28526666666666667,0.03184000000000001,0.0007276176000000009,-0.03839999999999999,-0.004399999999999998,-0.0063499999999999945,0.045533333333333315,0.09254,0.0444149088,0.32830000000000004,-0.007899999999999999,-0.0114,0.25870000000000004,0.06764999999999997,0.0035990245000000008,0.0983,0.006200000000000001,0.013400000000000002,0.08693333333333333
1493758564996.0,0.18019000000000002,0.0117327449,0.3935,0.0432,0.0527,0.31893333333333335,0.13873000000000002,0.0065528681,0.3157,0.0582,0.05965,0.23966666666666667,0.15722,0.0110020196,0.3736,0.0565,0.0574,0.29286666666666666,0.05799,0.0001949528999999981,0.0504,0.0204,0.029149999999999995,0.06273333333333336,-0.04777999999999999,-0.0491149528,-0.35650000000000004,0.046,0.0468,-0.2473666666666667,0.007970000000000005,0.0005415770999999993,0.018699999999999994,0.0281,0.020999999999999998,0.007599999999999996
1493758574976.0,0.23739999999999997,0.011776478000000003,0.4116,0.08800000000000001,0.09605,0.3658666666666666,0.3087,0.023523474000000006,0.6016,0.1069,0.13855,0.5074000000000001,0.22263000000000002,0.0073486661,0.3561,0.0912,0.0954,0.32760000000000006,0.057209999999999955,4.373310000000373e-05,0.018100000000000005,0.044800000000000006,0.04335,0.04693333333333327,0.16996999999999995,0.016970605900000005,0.28590000000000004,0.04869999999999999,0.0789,0.2677333333333334,0.06541000000000002,-0.0036533534999999995,-0.01749999999999996,0.0347,0.038,0.034733333333333394
1493758584983.0,0.18277,0.0168117521,0.4945,0.0134,0.0176,0.33296666666666663,0.16611,0.016240832900000002,0.3728,0.0199,0.02195,0.34123333333333333,0.24328,0.05674684760000002,0.8747,0.013000000000000001,0.020499999999999997,0.4996333333333334,-0.054629999999999984,0.005035274099999997,0.08289999999999997,-0.07460000000000001,-0.07844999999999999,-0.032899999999999985,-0.14258999999999997,-0.007282641100000004,-0.2288,-0.087,-0.11660000000000001,-0.16616666666666674,0.020649999999999974,0.04939818150000002,0.5186,-0.0782,-0.0749,0.17203333333333332
1493758594992.0,0.08925000000000001,0.0019267425000000001,0.1763,0.0246,0.03835,0.1464,0.14279999999999998,0.01256758,0.3876,0.0255,0.0353,0.2994333333333334,0.09246,0.0022437404000000003,0.1614,0.0313,0.0379,0.15159999999999998,-0.09351999999999998,-0.0148850096,-0.3182,0.0112,0.02075,-0.18656666666666663,-0.023310000000000025,-0.0036732529000000017,0.01479999999999998,0.005599999999999997,0.013349999999999997,-0.04179999999999995,-0.15082,-0.05450310720000002,-0.7133,0.0183,0.017400000000000006,-0.3480333333333334
1493758604993.0,0.10316,0.0085737104,0.3618,0.016,0.0286,0.20340000000000003,0.13515,0.0048757985,0.2333,0.0305,0.04015,0.22066666666666665,0.11657000000000002,0.005475038100000001,0.2982,0.0396,0.043,0.20583333333333334,0.013909999999999992,0.0066469679,0.1855,-0.0086,-0.009750000000000002,0.05700000000000002,-0.00764999999999999,-0.0076917815,-0.1543,0.005000000000000001,0.00485,-0.07876666666666673,0.02411000000000002,0.003231297700000001,0.13680000000000003,0.008300000000000002,0.005099999999999993,0.054233333333333356
1493758614975.0,0.19408999999999998,0.014104154899999999,0.4198,0.0519,0.05675,0.3484,0.24578000000000003,0.028928395600000007,0.6104,0.0743,0.0807,0.47586666666666666,0.33736,0.14350421639999994,1.3919,0.0544,0.0579,0.7671,0.09092999999999998,0.005530444499999999,0.057999999999999996,0.0359,0.02815,0.14499999999999996,0.11063000000000003,0.024052597100000007,0.37710000000000005,0.043800000000000006,0.040549999999999996,0.2552,0.22079,0.13802917829999994,1.0937,0.014799999999999994,0.014900000000000004,0.5612666666666667
1493758624982.0,0.12904999999999997,0.0057409405000000005,0.2872,0.0422,0.04435,0.2168,0.11821000000000001,0.004907608900000001,0.2515,0.0356,0.04355,0.21253333333333332,0.10779000000000001,0.0012695429000000003,0.1597,0.0471,0.050850000000000006,0.14666666666666667,-0.06504000000000001,-0.0083632144,-0.1326,-0.0097,-0.012400000000000001,-0.1316,-0.12757000000000002,-0.024020786700000005,-0.35890000000000005,-0.038700000000000005,-0.037149999999999996,-0.2633333333333333,-0.22957,-0.14223467349999994,-1.2322,-0.007299999999999994,-0.007049999999999994,-0.6204333333333334
1493758634988.0,0.11405000000000001,0.0035989805,0.2004,0.0222,0.03195,0.18286666666666665,0.07393,0.0015548160999999997,0.1555,0.0184,0.02485,0.12233333333333334,0.13326,0.0042304423999999985,0.2501,0.0333,0.0471,0.21333333333333335,-0.014999999999999958,-0.0021419600000000005,-0.08680000000000002,-0.02,-0.012400000000000001,-0.03393333333333334,-0.044280000000000014,-0.003352792800000001,-0.096,-0.0172,-0.018699999999999998,-0.09019999999999999,0.02546999999999998,0.0029608994999999983,0.09039999999999998,-0.0138,-0.0037500000000000033,0.06666666666666668
1493758644997.0,0.28055,0.10376351050000002,1.1468,0.0364,0.03845,0.6754333333333333,0.34404,0.21384287239999997,1.6942,0.057999999999999996,0.08445,0.8129333333333334,0.24062,0.0507174476,0.6662,0.0356,0.04185,0.5439333333333334,0.1665,0.10016453000000002,0.9464,0.0142,0.006499999999999999,0.4925666666666667,0.27011,0.21228805629999997,1.5387,0.039599999999999996,0.0596,0.6906000000000001,0.10736000000000001,0.0464870052,0.4161,0.0022999999999999965,-0.005250000000000005,0.3306
1493758654981.0,0.16696000000000003,0.014274430399999996,0.40299999999999997,0.0455,0.04865,0.3228333333333333,0.1486,0.009105898,0.3973,0.057,0.06385,0.2648333333333333,0.16058999999999998,0.0035260688999999993,0.2946,0.0734,0.09015000000000001,0.23299999999999998,-0.11359,-0.08948908010000002,-0.7438,0.009099999999999997,0.0102,-0.3526,-0.19544,-0.20473697439999997,-1.2969,-0.000999999999999994,-0.020599999999999993,-0.5481,-0.08003000000000002,-0.0471913787,-0.37160000000000004,0.03780000000000001,0.04830000000000001,-0.3109333333333334
1493758664984.0,0.15528999999999998,0.0140398049,0.3224,0.0086,0.01485,0.2844333333333333,0.21138000000000004,0.042579463600000006,0.6826,0.0095,0.011349999999999999,0.4688666666666667,0.17102,0.021446327600000002,0.415,0.03,0.030699999999999998,0.38223333333333337,-0.011670000000000041,-0.00023462549999999673,-0.08059999999999995,-0.0369,-0.0338,-0.03839999999999999,0.06278000000000003,0.033473565600000005,0.2853,-0.0475,-0.052500000000000005,0.2040333333333334,0.010430000000000023,0.017920258700000004,0.12040000000000001,-0.04340000000000001,-0.05945000000000001,0.14923333333333338
1493758674991.0,0.34765,0.0655332005,0.8935,0.0304,0.0305,0.6697000000000001,0.56601,0.12661292490000003,1.0918,0.0314,0.04045,0.9734333333333334,0.42455999999999994,0.2770390664,1.8563,0.0458,0.048850000000000005,1.0263,0.19236000000000003,0.0514933956,0.5710999999999999,0.0218,0.015649999999999997,0.38526666666666676,0.35463,0.08403346130000003,0.4092000000000001,0.021899999999999996,0.0291,0.5045666666666666,0.25353999999999993,0.2555927388,1.4413,0.0158,0.018150000000000006,0.6440666666666666
1493758684997.0,0.38625,0.14925916050000002,1.4569,0.0919,0.10999999999999999,0.8357000000000001,0.33964000000000005,0.17529910840000001,1.5194,0.0598,0.06825,0.8164333333333333,0.24488,0.02789713359999999,0.6333,0.0941,0.1008,0.4573,0.03859999999999997,0.08372596000000002,0.5634000000000001,0.0615,0.07949999999999999,0.16600000000000004,-0.22636999999999996,0.04868618349999998,0.4276,0.0284,0.027800000000000005,-0.15700000000000003,-0.17967999999999995,-0.2491419328,-1.223,0.0483,0.051949999999999996,-0.569
1493758694981.0,0.11894,0.006324146400000001,0.2912,0.0359,0.0366,0.22656666666666667,0.12247,0.003932076099999999,0.2213,0.0365,0.0433,0.20109999999999997,0.12458,0.008524689600000001,0.3522,0.0462,0.0472,0.2464666666666667,-0.26731,-0.1429350141,-1.1657000000000002,-0.055999999999999994,-0.07339999999999999,-0.6091333333333334,-0.21717000000000006,-0.17136703230000003,-1.2981,-0.0233,-0.024950000000000007,-0.6153333333333334,-0.12029999999999999,-0.01937244399999999,-0.28109999999999996,-0.047900000000000005,-0.0536,-0.2108333333333333
1493758704989.0,0.09361,0.0006326568999999998,0.1319,0.0518,0.0577,0.12283333333333331,0.12841000000000002,0.0034067928999999995,0.2187,0.049,0.0541,0.1998,0.08698000000000002,0.0032033236000000007,0.23199999999999998,0.0268,0.03265,0.15146666666666667,-0.025330000000000005,-0.005691489500000002,-0.15930000000000002,0.015899999999999997,0.0211,-0.10373333333333336,0.005940000000000029,-0.0005252831999999997,-0.002599999999999991,0.012500000000000004,0.010800000000000004,-0.0012999999999999678,-0.03759999999999998,-0.005321366000000001,-0.12020000000000003,-0.019399999999999997,-0.01455,-0.09500000000000003
1493758714993.0,0.1762,0.012776782000000006,0.4378,0.0593,0.0784,0.31876666666666664,0.27331,0.0387736689,0.6427,0.0452,0.06125,0.5472666666666667,0.16973000000000002,0.0037123260999999998,0.2727,0.078,0.08499999999999999,0.25216666666666665,0.08259,0.012144125100000005,0.30590000000000006,0.0075,0.020699999999999996,0.19593333333333335,0.14489999999999997,0.035366876000000005,0.42400000000000004,-0.0038000000000000048,0.007149999999999997,0.3474666666666667,0.08275,0.000509002499999999,0.040700000000000014,0.051199999999999996,0.052349999999999994,0.10069999999999998
1493758723976.0,0.12308,0.013447601600000003,0.3724,0.0109,0.01885,0.287,0.11161000000000001,0.009240070899999998,0.304,0.002,0.009000000000000001,0.23033333333333336,0.14386000000000002,0.016639540400000003,0.3448,0.0035,0.01025,0.3167333333333333,-0.05312,0.0006708195999999972,-0.06540000000000001,-0.0484,-0.05955,-0.031766666666666665,-0.16169999999999998,-0.029533598000000005,-0.33870000000000006,-0.043199999999999995,-0.05225,-0.3169333333333333,-0.025870000000000004,0.012927214300000003,0.0721,-0.0745,-0.07475,0.06456666666666666
1493758733985.0,0.08973,0.0019439401,0.1771,0.0239,0.0313,0.14273333333333335,0.12131999999999998,0.0047352716,0.2505,0.0465,0.047549999999999995,0.21803333333333333,0.09203000000000001,0.002768512100000001,0.2273,0.0417,0.0444,0.15623333333333334,-0.03334999999999999,-0.011503661500000003,-0.1953,0.013000000000000001,0.012450000000000003,-0.14426666666666663,0.009709999999999969,-0.004504799299999997,-0.05349999999999999,0.0445,0.038549999999999994,-0.012300000000000033,-0.05183,-0.013871028300000003,-0.1175,0.0382,0.03415,-0.16049999999999998
1493758743987.0,0.16822,0.009374281600000001,0.3578,0.0439,0.06535,0.3011333333333333,0.27609000000000006,0.0109627289,0.5254,0.0992,0.14049999999999999,0.3873333333333333,0.21754,0.0258534444,0.6428,0.0929,0.10675,0.40090000000000003,0.07849,0.0074303415000000015,0.1807,0.02,0.034050000000000004,0.15839999999999996,0.15477000000000007,0.006227457299999999,0.2749,0.0527,0.09294999999999999,0.16929999999999998,0.12551,0.0230849323,0.41550000000000004,0.051199999999999996,0.062349999999999996,0.2446666666666667
1493758753993.0,0.11449999999999998,0.005968747999999999,0.3008,0.0329,0.039150000000000004,0.205,0.17441,0.006002244899999999,0.2981,0.055999999999999994,0.0786,0.2684333333333333,0.1879,0.013571381999999998,0.3571,0.0464,0.0574,0.34496666666666664,-0.05372000000000003,-0.0034055336000000016,-0.056999999999999995,-0.011000000000000003,-0.0262,-0.09613333333333332,-0.10168000000000005,-0.004960484,-0.2273,-0.0432,-0.06189999999999998,-0.1189,-0.02964,-0.012282062400000003,-0.28570000000000007,-0.0465,-0.04935,-0.05593333333333339
1493758763999.0,0.23868,0.030985109599999998,0.6155,0.0432,0.0741,0.4890666666666667,0.32880000000000004,0.04381623400000001,0.7296,0.1288,0.1323,0.6073666666666667,0.2303,0.04301803400000001,0.6538,0.0696,0.07339999999999999,0.5169333333333334,0.12418000000000003,0.0250163616,0.31470000000000004,0.010300000000000004,0.034949999999999995,0.2840666666666667,0.15439000000000003,0.03781398910000001,0.43150000000000005,0.0728,0.0537,0.3389333333333334,0.04239999999999999,0.02944665200000001,0.2967000000000001,0.0232,0.015999999999999993,0.1719666666666667
1493758773981.0,0.29289,0.20918862489999995,1.6379,0.0467,0.0532,0.7425999999999999,0.23650000000000002,0.07756405,0.9895,0.0458,0.0627,0.5489666666666667,0.2448,0.11470656999999998,1.2307,0.0187,0.02585,0.5935333333333334,0.05420999999999998,0.17820351529999995,1.0223999999999998,0.003499999999999996,-0.020900000000000002,0.2535333333333332,-0.09230000000000002,0.033747815999999986,0.2599,-0.08299999999999999,-0.0696,-0.05840000000000001,0.014499999999999985,0.07168853599999997,0.5768999999999999,-0.050899999999999994,-0.047549999999999995,0.0766
1493758783988.0,0.16809999999999997,0.011070799999999997,0.3576,0.034,0.03795,0.3017666666666667,0.20703,0.0101516961,0.3564,0.0345,0.048350000000000004,0.3073666666666666,0.22782,0.015061847599999994,0.5014,0.043,0.05075,0.36273333333333335,-0.12479000000000001,-0.19811782489999996,-1.2803,-0.012699999999999996,-0.01525,-0.44083333333333324,-0.029470000000000024,-0.0674123539,-0.6331,-0.011299999999999998,-0.014350000000000002,-0.2416000000000001,-0.016979999999999995,-0.09964472239999998,-0.7293,0.024299999999999995,0.024900000000000002,-0.2308
1493758793998.0,0.12043000000000001,0.0108047021,0.3775,0.0163,0.03325,0.24746666666666664,0.11267999999999997,0.0041795135999999995,0.2389,0.0443,0.04535,0.19476666666666667,0.10494,0.0050216544,0.2483,0.0279,0.033850000000000005,0.19736666666666666,-0.04766999999999996,-0.00026609789999999627,0.01990000000000003,-0.017700000000000004,-0.004699999999999996,-0.05430000000000004,-0.09435000000000002,-0.0059721825,-0.1175,0.009799999999999996,-0.0030000000000000027,-0.11259999999999995,-0.12287999999999999,-0.010040193199999995,-0.2531,-0.015099999999999995,-0.0169,-0.1653666666666667
1493758803980.0,0.37596,0.06809495639999999,0.8479,0.0637,0.0812,0.7322000000000001,0.34608999999999995,0.0561242869,0.7787,0.1174,0.11960000000000001,0.6718666666666667,0.39238,0.08566526559999998,0.9157,0.0265,0.04835,0.7608333333333333,0.25553000000000003,0.05729025429999999,0.4704,0.04740000000000001,0.04794999999999999,0.48473333333333346,0.23340999999999998,0.051944773300000004,0.5398,0.0731,0.07425000000000001,0.4771000000000001,0.28744000000000003,0.08064361119999998,0.6674,-0.001400000000000002,0.014499999999999992,0.5634666666666666
1493758813981.0,0.30108999999999997,0.0318441229,0.5262,-0.0056,0.04055,0.5033333333333333,0.5153200000000001,0.023711273599999996,0.7321,0.2498,0.2993,0.6987666666666666,0.6353599999999998,0.09603633040000001,1.2623,0.1109,0.21895,1.0053,-0.07487000000000005,-0.03625083349999999,-0.3217,-0.0693,-0.04064999999999999,-0.22886666666666677,0.16923000000000016,-0.0324130133,-0.046599999999999975,0.1324,0.1797,0.026899999999999924,0.2429799999999998,0.010371064800000024,0.3466,0.0844,0.1706,0.24446666666666683
